id,bedrooms,sqft_living,floors,condition,yr_built,yr_renovated,zipcode,price
2824059043,3,2290,1,5,1967,0,98056,481000
8558600085,4,2130,1,4,1977,0,98055,311100
8649400410,3,2140,1.5,4,1970,0,98014,375000
2523089025,3,4020,1.5,3,1999,0,98045,1.08E+06
9512500720,5,2030,1,3,1968,0,98052,500000
2461900760,3,1380,1,4,1918,0,98136,553000
2877104196,3,1780,1,3,1927,2014,98103,760000
2493200325,4,1440,1,4,1960,0,98136,589500
5210200410,5,2790,1,3,1959,0,98115,840000
1954700410,4,4190,2.5,5,1928,0,98112,2.55E+06
9253900210,3,3870,2,3,1997,0,98008,1.28E+06
984000450,3,1850,1,3,1968,0,98058,260000
993002247,3,1550,3,3,2004,0,98103,430000
7517500610,3,1920,3,3,2000,0,98103,781000
3438500981,2,790,1,3,1947,0,98106,280000
2011400021,5,3740,1.5,3,1958,0,98198,392000
4038100360,3,1340,1,4,1959,0,98008,466200
2028700360,3,1620,1,5,1926,0,98117,641000
9144100035,3,1680,1,3,1951,0,98117,350000
8665050530,3,1610,2,3,1996,0,98029,450000
5425700205,4,4460,1,3,1962,1994,98039,1.80E+06
7399100040,3,1200,2,3,1966,0,98055,185000
7809200035,2,1250,1,5,1958,0,98056,290000
1825069072,3,3630,2,3,1999,0,98074,964000
2524049318,4,4260,2,3,2000,0,98040,2.00E+06
7527200360,3,2180,1,4,1979,0,98075,545000
3041700035,3,1760,1,4,1979,0,98033,609950
625049318,4,1820,1,5,1941,0,98103,605000
6071400360,4,2120,1,4,1961,0,98006,550000
8127700720,4,2730,2,3,2009,0,98199,905000
1402650360,3,2430,2,4,1986,0,98058,384200
3277800845,3,1170,1,3,1965,0,98126,370000
2771603050,3,2090,1.5,3,1931,0,98199,717500
1068000150,4,3910,2,4,1933,0,98199,2.00E+06
126039213,2,1140,1,4,1909,0,98177,365500
7537300210,2,1460,1.5,3,1912,0,98115,580000
764000155,4,2700,1.5,5,1940,0,98022,415000
7454000555,2,670,1,4,1942,0,98126,272000
2215500205,3,1880,1,4,1945,0,98115,600000
3013300085,4,1980,2.5,3,1941,2005,98136,744000
3760500222,3,2080,1.5,3,2004,0,98034,830000
6145601312,3,1380,3,3,2000,0,98133,322000
3750605674,3,1808,1,3,2005,0,98001,270000
1001200035,3,1350,1.5,3,1954,0,98188,272450
2768300736,3,1760,2,3,2008,0,98107,605000
5255300150,3,1950,1,4,1962,0,98011,510000
5015001215,4,3170,2,3,1999,0,98112,1.13E+06
4219400580,4,3000,2,3,1937,1994,98105,1.69E+06
6151800612,4,1460,1,4,1975,0,98010,162000
7893207510,3,1350,1,4,1973,0,98198,337500
8899200720,3,1470,1,4,1973,0,98055,312000
7167000040,4,3350,2,3,2004,0,98010,740000
7167000040,4,3350,2,3,2004,0,98010,700000
7771300035,4,1360,1,3,1948,0,98133,328000
7967700530,3,1020,1,3,1981,0,98032,241000
6669150790,3,1840,1,4,1980,0,98031,265000
1921059213,5,2030,1,4,1958,0,98002,246000
723049533,4,1490,1,3,1940,0,98146,271000
797000276,2,2060,1,3,1962,0,98168,270000
6381500720,4,2240,1.5,3,1944,1992,98125,395000
3812400789,3,1460,1,3,1957,2014,98118,340000
3451000206,3,2140,1,3,1948,0,98146,340000
8165501540,2,1420,2,3,2007,0,98106,335000
3131201563,2,1060,1.5,4,1943,0,98105,435000
6813600365,4,1760,1,5,1926,0,98103,527950
1822039138,2,2320,2,4,1976,0,98070,600000
4443800555,3,1770,1,3,1963,0,98117,667000
627300145,10,4590,1,3,2008,0,98004,1.15E+06
9133600120,3,2040,2,3,2000,0,98055,417000
2354300910,4,1260,1,3,1943,0,98027,451000
6917700665,2,1650,1,3,1943,0,98199,580000
7214710210,4,2380,2,4,1977,0,98077,570000
2649500155,5,2750,2,3,1937,1997,98033,750000
3343301385,3,2810,2,3,2001,0,98006,685000
1237500720,3,1340,1,3,1944,0,98052,275000
1724069043,3,2420,2,4,1989,0,98075,739888
8682210650,2,2160,1,3,2002,0,98053,715000
2025049025,4,2450,1,3,1913,1980,98102,800000
7883605695,3,1870,1,3,1923,0,98108,350000
2120069003,3,1000,1,4,1933,0,98022,220000
7852130720,3,2240,2,3,2002,0,98065,452500
3832060120,4,2200,2,3,2008,0,98042,280000
4356200120,1,790,1,3,1918,0,98118,248000
4073200124,2,890,1,3,1949,0,98115,305000
2113700790,3,1270,1,3,1954,0,98106,435010
9274202620,3,1850,1.5,5,1931,0,98116,678100
2026049124,3,1352,3,3,2007,0,98125,325000
1828000760,3,1540,1,3,1968,0,98052,529950
6187700175,3,1640,1,5,1951,0,98155,440000
6371500040,3,1350,1.5,3,1928,0,98116,585000
8929000040,3,2010,2,3,2014,0,98029,462608
2970800145,3,2080,1,3,1974,0,98166,350500
8588000610,3,1040,1,3,1956,0,98003,210000
3905080870,3,1890,2,3,1993,0,98029,510000
2457200040,3,1810,1,4,1959,0,98056,280000
3971700580,3,1930,1,3,1963,1998,98155,385000
7304300760,3,1010,1,4,1947,0,98155,349000
5561720180,3,1740,1,3,1981,0,98031,252000
1370801565,4,2910,2,3,1932,0,98199,1.10E+06
1822350180,3,1330,2,3,1985,0,98034,375000
1310900610,4,2210,2,4,1967,0,98032,336000
9285800330,3,2670,2.5,4,1977,0,98126,732000
6620400205,2,1000,1,3,1949,0,98168,200000
1644510040,4,3150,2,3,2006,0,98056,681716
6151800606,3,1520,1,4,1971,0,98010,235000
5245600120,3,1690,1,3,1955,0,98148,257500
8951900065,3,1070,1,3,1955,0,98028,315000
226039186,3,910,1,4,1950,0,98177,299950
3558900450,4,2130,1,3,1969,0,98034,530000
3179100790,2,2230,1,4,1947,0,98105,766500
9808590210,4,3560,1,3,1986,0,98004,860000
1781500220,3,2590,2,3,1944,2007,98126,690000
3126049052,4,2040,1,3,1962,0,98103,551000
8677900120,3,2100,1,4,1955,0,98034,530000
5408100035,3,1340,1.5,3,1953,0,98125,568000
3827600040,3,2770,2,3,1992,0,98008,749950
7504100910,3,2400,1,3,1983,0,98074,535000
2068500210,3,1140,1,3,1963,0,98055,234300
2172000035,2,930,1,3,1946,0,98178,190000
4039400410,4,1820,1,5,1960,0,98007,525000
7519000580,4,1390,1.5,4,1926,0,98117,610000
9828702266,3,1480,3,3,2006,0,98144,520000
2770602170,2,760,1,3,1942,0,98199,375000
3260100330,3,1580,1,3,1967,0,98005,600000
925059219,4,1870,1,5,1974,0,98033,664000
1257201010,2,1510,1,3,1923,0,98103,698000
476000333,3,1250,3,3,2001,0,98107,418000
1721059218,3,2140,1,4,1974,0,98092,271675
6400700220,3,1540,1,4,1968,0,98033,450000
524069115,3,2950,1.5,3,2006,0,98075,759000
8818900155,6,2020,1,3,1994,0,98105,599950
2321300325,4,2820,1.5,3,1927,0,98199,810000
2131200925,3,1660,1,3,1972,0,98019,331292
3726800220,3,1830,1,3,1919,0,98144,348000
3488300085,2,720,1,4,1920,0,98116,435000
6415100297,3,2160,2,3,1992,0,98133,530000
9265400210,3,1510,2,3,1989,0,98001,227000
2787000040,3,1870,1,3,1953,0,98168,285000
3425059218,4,2860,1,3,1977,0,98005,740000
1591600676,3,990,1.5,4,1939,0,98146,246000
2843200085,3,1910,1,3,1954,0,98168,260000
2561320120,3,1350,1,3,1977,0,98074,366000
8835400775,4,2557,2,3,1948,1993,98118,594950
2767704525,3,2610,2,4,1946,0,98107,608000
3343901848,3,1720,1,5,1905,0,98056,313100
7137800085,3,1170,1,3,1967,0,98023,185000
1443500925,2,1140,1,3,1907,0,98118,455000
8731800210,3,2350,1,4,1966,0,98023,235000
8155000040,3,1020,1,4,1967,0,98058,230000
9279200910,4,2730,1,5,1955,0,98116,770000
7697920150,4,1830,2,3,1991,0,98030,240000
7202290620,3,1690,2,3,2002,0,98053,461000
5093301285,4,2900,1,5,1963,0,98040,1.58E+06
1524069044,4,6380,2,3,2006,0,98029,1.82E+06
7202340450,3,1690,2,3,2004,0,98053,452000
3629921120,4,2660,2,3,2003,0,98029,765000
524069020,4,4550,1,4,1989,0,98075,1.05E+06
2273600410,3,1530,1,4,1983,0,98033,546000
3186600515,3,2070,1.5,5,1931,0,98115,781000
7923000360,4,1880,1,4,1965,0,98008,538000
6678900150,4,2240,1,5,1975,0,98033,790000
9482700455,4,2540,1.5,5,1925,0,98103,696500
3861500330,3,1370,1,4,1988,0,98003,276000
6163901033,2,770,1,3,1953,0,98155,269000
2426039123,5,7880,2,3,1996,0,98177,2.42E+06
624069003,4,2970,1,4,1973,0,98075,829000
7454000145,2,740,1,3,1942,0,98126,122000
4402700230,3,1360,1,3,1955,0,98133,352500
1432701510,4,1280,1,5,1959,0,98058,249000
1115100119,4,1920,1,3,1962,0,98155,360000
2553300120,3,2020,1,3,1994,0,98075,629500
2481630180,4,3310,2,5,1924,1956,98072,1.14E+06
2525049246,2,2950,1,4,1942,1986,98039,1.55E+06
7236300065,3,1320,1,4,1959,0,98056,275000
1854900330,4,3160,2,3,2005,0,98074,697000
203101210,2,1640,1,3,1978,0,98053,379500
622100074,3,2440,1,3,1980,0,98072,720000
5014600180,4,3000,2,3,2006,0,98059,675000
809002295,5,2810,2.5,3,1907,0,98109,1.17E+06
7533800325,3,2390,2,5,1939,0,98115,1.10E+06
5637500180,4,2080,1.5,5,1926,0,98136,520000
3971700981,3,2650,1.5,4,1962,0,98155,415000
2267000453,3,1060,2,3,2000,0,98117,415000
5029000120,3,1940,1,4,1963,0,98166,450000
3735900325,2,1080,1,3,1948,0,98115,485000
6187100360,3,1700,2,3,1984,0,98042,294000
7237500530,4,4440,2,3,2003,0,98059,1.04E+06
2207500880,3,1580,2,3,1905,0,98102,690000
7937900220,5,3630,2,3,2000,0,98058,716500
2767603615,2,1290,3,3,2007,0,98107,481000
8121100325,4,1960,1,4,1968,0,98118,575000
8712100720,3,2090,1.5,5,1920,0,98112,785000
1223059081,3,1960,1,3,1970,0,98059,480000
9323610180,3,2120,2,4,1981,0,98006,720000
2722059275,3,2290,2,4,1984,0,98042,536000
1545800205,4,1880,2,3,2000,0,98038,324900
4303200555,2,770,1,3,1943,0,98106,265000
2267000730,3,1530,1.5,5,1928,0,98117,545000
1926049154,2,1450,1,3,1940,0,98133,465000
3300790540,3,1690,2,3,1987,0,98198,292500
2652501215,4,1880,1.5,4,1924,0,98109,860000
2426059124,4,4160,2,3,1995,0,98072,1.05E+06
164000237,4,2140,2,3,2003,0,98133,495000
1453602283,2,1320,3,3,1997,0,98125,342000
8081650330,4,2000,2,3,1997,0,98038,320000
3797000205,3,1460,2,3,1987,0,98103,444000
8921000040,4,3070,2,3,2005,0,98059,804100
6791100410,3,1660,1,4,1970,0,98075,432000
7224000450,6,1810,1.5,4,1905,0,98055,230000
3303980650,4,3510,2,3,2001,0,98059,935000
7589200191,3,2180,1.5,5,1930,0,98117,634950
9547200530,6,3300,1,3,1963,0,98115,780000
8635751120,4,2460,2,3,1998,0,98074,611000
1982201465,4,1880,1.5,3,1944,0,98107,475999
8648700450,3,2290,1,3,1979,0,98008,565000
3586501085,4,2290,2,3,1977,0,98177,630000
7701990040,4,3860,2,3,1996,0,98077,840000
3420069060,3,2640,1.5,3,1996,0,98022,790000
1822069052,5,2850,1,4,1925,1968,98058,450000
4385701285,4,3020,1.5,5,1927,0,98112,1.27E+06
2810600210,3,1510,1,5,1925,0,98136,520000
1624049170,4,2410,1,3,1958,0,98144,446800
871001085,3,1470,1,3,1948,0,98199,652000
4104500191,3,2890,2,4,1987,0,98033,1.17E+06
98030530,4,3490,2,3,2006,0,98075,745000
1025049115,3,1270,2,3,2014,0,98105,594000
9331800580,2,1000,1,3,1929,0,98118,257000
9826701320,4,1430,2,3,1900,0,98122,485000
2426049079,3,1060,1,3,1943,0,98034,330000
204000175,3,1680,1,3,1996,0,98053,381000
822039004,2,2280,2,3,1990,0,98070,849900
3735900205,4,2450,1.5,4,1930,0,98115,793000
823000174,3,3650,2,4,1947,0,98144,920000
3300701575,2,830,1,4,1947,0,98117,455000
4128500210,4,3490,2,3,2000,0,98006,975000
1934800142,2,1050,2,3,2007,0,98122,375000
1189000205,2,1170,2,3,2001,0,98122,400000
4040800120,3,1220,1,4,1965,0,98008,447000
1238501099,3,1310,1,4,1987,0,98033,470000
6705870040,4,3130,2,3,2004,0,98075,665000
7340601063,3,1590,1.5,3,1933,1989,98168,295500
7212660540,4,1720,2,3,1994,0,98003,200000
1426079047,3,2520,2,3,2005,0,98019,620000
6817800220,3,1520,1,3,1983,0,98074,434900
1336800065,4,3260,2,5,1907,0,98112,1.33E+06
9413900035,4,3910,2,3,2006,0,98033,1.65E+06
9113200180,4,3480,2,3,2000,0,98052,852500
4215250220,3,3040,2,4,1983,0,98072,790000
8563030330,4,2030,1,3,1966,0,98008,565000
5634500688,6,3870,2,3,1989,0,98028,1.13E+06
1657530450,3,1870,2,3,2004,0,98059,289950
1624059219,2,2640,1,5,1963,0,98006,850000
7942600975,4,1940,1,5,1922,0,98122,505000
8835200610,3,1710,2,3,1981,0,98034,372000
7524200180,4,1690,1.5,4,1967,0,98198,207000
5451100220,3,2340,1,4,1967,0,98040,780000
4047200065,4,1700,1.5,3,1965,0,98019,400000
3374900035,3,1850,1,4,1948,0,98177,440250
7010700580,2,1370,1,3,1949,0,98199,585000
4139440360,4,2900,2,3,1993,0,98006,850000
3126049154,3,2400,2,3,1991,0,98103,570000
1331900410,4,3740,2,3,1988,0,98072,869000
3432501395,4,2170,2,3,2014,0,98155,551000
8945100530,3,970,1,4,1962,0,98023,172380
3121069038,3,2620,1,4,1964,0,98092,355000
4139440730,4,2980,2,3,1993,0,98006,728935
9808640040,3,2340,2,4,1981,0,98033,850000
423059077,5,1880,2,3,1922,0,98059,515000
8005100571,2,1480,1,4,1925,0,98022,215000
9324320040,4,2240,1,4,1988,0,98023,220000
3825310970,4,2940,2,3,2004,0,98052,845000
1930301540,1,710,1,4,1928,0,98103,390000
723049158,4,1460,1.5,3,1940,0,98146,135000
6116500366,3,1530,1,4,1949,0,98166,439000
7954300330,4,2630,2,3,1999,0,98056,585000
2346800180,5,2230,1.5,4,1923,0,98136,620000
452001475,3,960,1,4,1906,0,98117,477000
952006783,2,1180,2,3,2006,0,98116,399500
2013802060,2,1760,1,4,1951,0,98198,500000
1787600209,3,1340,2,3,1984,0,98125,432500
9542100085,4,2800,1,5,1965,0,98005,940000
3025059124,5,4330,1,3,2008,0,98004,3.17E+06
7504021490,3,3720,2,3,1982,0,98074,1.08E+06
8651440230,4,1670,1,4,1977,0,98042,229999
1003400155,3,1100,1,3,1955,0,98188,233000
7852190410,3,3240,2,3,2004,0,98065,600000
2968801085,4,1680,1,4,1965,0,98166,334000
7771300155,3,1030,1,4,1950,0,98133,332500
9320870040,3,1630,1,3,1978,0,98031,249900
623049047,3,2610,1,3,1918,0,98146,310000
9505100035,2,1250,1,3,1928,0,98126,200000
8114000040,4,1480,1,4,1969,0,98059,310000
424000145,3,1390,1,3,1954,0,98056,230000
7857003953,4,1940,2,3,1997,0,98108,420000
3630110220,4,2960,2,3,2005,0,98029,785000
251500330,3,4320,1,4,1972,0,98004,1.78E+06
1900600040,5,1500,1,5,1920,0,98166,265000
6163901383,2,840,1,3,1951,0,98155,295000
4054530210,4,3560,2,3,1992,0,98077,896000
5088500210,4,2390,1,4,1989,0,98038,415000
424500035,3,1200,1,5,1955,0,98056,250000
6762700515,3,2570,2,3,1984,0,98102,1.48E+06
1562200040,5,2180,1,4,1966,0,98007,635000
3401700040,3,3450,2,3,1987,0,98072,905000
7202330610,3,2020,2,3,2003,0,98053,528000
8835350230,3,2480,2,3,1992,0,98072,530000
4057300180,3,1140,2,3,1988,0,98029,310000
1023059186,3,1530,1,4,1960,0,98059,252000
6672500040,3,1700,1,3,1961,0,98133,334500
3265300410,3,2150,1,3,1951,0,98115,370000
7549801565,3,1190,1.5,4,1918,0,98108,311000
2114700040,3,1730,2,3,1975,0,98106,260000
3375300360,3,1400,1,4,1984,0,98003,217500
7237301010,3,2200,2,3,2003,0,98042,290000
1245500691,3,960,1,3,1944,0,98033,500000
1604601225,3,1770,1,3,1984,0,98118,423500
5411600180,4,2970,2,3,2005,0,98074,715000
3331001115,3,1590,2,3,1994,0,98118,299000
11300120,3,3350,2,3,2005,0,98034,635000
8691310040,4,3370,2,3,1999,0,98075,806000
4307350450,3,1960,2,3,2004,0,98056,289950
2460700650,3,1360,1,4,1981,0,98058,280000
9558050450,3,2780,2,3,2004,0,98058,479950
3793500730,4,3000,2,3,2002,0,98038,394000
1026069061,4,3600,2,3,1979,0,98077,682000
3797002160,2,990,1,4,1918,0,98103,409950
1251200155,4,2990,2,5,1925,0,98144,1.00E+06
4319200450,4,1200,1.5,3,1908,0,98136,436000
2762600035,3,1530,1,3,1952,0,98168,279000
9269200150,1,1440,1,3,1923,0,98126,390000
2623029003,3,1940,1,4,1955,0,98070,635000
104560120,4,2140,2,4,1990,0,98023,304400
7266200085,5,2330,1.5,3,1927,0,98115,780000
2622029072,4,2734,2,5,1974,0,98070,520000
5101406375,3,1950,1,3,1978,0,98125,580000
2698200210,3,1440,1,3,1981,0,98055,274000
1328340120,3,1530,1,3,1980,0,98058,315000
2380000040,4,1910,1,4,1971,0,98042,390000
5490700085,5,1750,1,3,1956,0,98155,340000
1226059101,3,1600,2,4,1983,0,98072,502000
1081200360,3,1750,1,3,1968,0,98059,260000
148000450,2,940,1,4,1911,1955,98116,399000
7831800395,2,880,1,3,1919,0,98106,312500
4024101395,3,1650,1,5,1951,0,98155,370000
686550040,4,3820,2,3,1990,0,98004,1.24E+06
2337000150,3,1900,1,3,1967,0,98023,230000
1068000559,4,3720,1,4,1947,0,98199,1.28E+06
7899800120,3,1410,1.5,3,1925,0,98106,294350
425000175,3,960,1,4,1956,0,98056,208950
8682262260,2,1930,1,3,2005,0,98053,515000
5608010650,4,3420,2,3,1994,0,98027,965000
5350200870,4,3010,2,3,1923,2009,98122,925000
1279300085,4,1780,1.5,3,1947,0,98115,654500
1081300450,4,2080,1,4,1969,0,98059,364000
8698600395,2,1250,1,3,1951,0,98002,150000
5381000072,5,2257,1,3,2005,0,98188,349950
2877103111,3,1670,1.5,4,1912,0,98117,585000
2159800120,4,2250,2,4,1980,0,98007,801501
2724079061,3,1650,1,3,1992,0,98024,610000
1843100610,5,2880,2,4,1990,0,98042,382000
120069003,4,3620,2,3,1980,0,98022,495000
3226049401,3,1950,1,3,1953,0,98115,447500
259800610,4,2280,1,4,1966,0,98008,575000
635000145,2,1740,1.5,4,1907,0,98144,565000
3764800540,3,1220,1,3,1966,0,98034,348580
6672700120,4,2260,1,2,1978,0,98052,459000
2126079124,4,1790,2,2,1988,0,98019,375000
2331550120,4,2440,2,3,1999,0,98030,310000
2190600243,3,1400,1,4,1964,0,98003,210000
7853340330,3,1810,2,3,2014,0,98065,384205
3185600040,2,1400,1,3,1922,0,98055,180000
3185600040,2,1400,1,3,1922,0,98055,310000
253600180,4,2010,2,3,2000,0,98028,427500
7011201475,3,2520,1.5,3,1925,2006,98119,780000
2525049266,3,3060,2,3,1988,0,98039,1.76E+06
9542830540,4,2150,2,3,2010,0,98038,339950
8965400210,3,2880,2,3,1989,0,98006,820000
8682291970,2,1300,1,3,2006,0,98053,398000
5561300540,3,2770,1,4,1978,0,98027,492000
2722049092,4,1780,1,4,1950,0,98032,240000
5469502380,4,3730,2,3,1991,0,98042,599950
2023049218,2,930,1,1,1932,0,98148,105500
2023049218,2,930,1,1,1932,0,98148,445000
1920079103,2,1460,1,5,1966,0,98022,390500
7760400210,3,1310,1,3,1994,0,98042,255000
8078390150,4,2770,2,3,1989,0,98029,675750
3528900401,3,3140,2,4,1913,0,98109,1.64E+06
5104520720,4,1770,2,3,2004,0,98038,353500
8146100580,3,1220,1,4,1954,0,98004,765000
7852020620,4,2190,2,3,1999,0,98065,563500
5249803010,4,1800,1,3,1942,0,98118,439000
5459500145,5,3100,1,4,1973,0,98040,975000
7853302110,3,2270,2,3,2007,0,98065,469900
7304300905,3,1300,2,3,1947,0,98155,252000
6119200085,3,1769,1,4,1955,2009,98166,495000
622049106,6,3370,1,3,1964,0,98166,570000
1624049275,4,1630,2,3,1999,0,98144,327000
5035300871,2,2470,1,4,1954,0,98199,898000
1329500120,4,2600,2,3,2003,0,98001,300000
7504400620,3,1800,1,3,1978,0,98074,418500
8029550180,4,2240,2,3,2001,0,98056,450000
5072200040,3,1960,1,5,1957,0,98166,403000
6141100330,3,1710,1.5,4,1926,0,98133,440000
7131300063,4,2140,1,3,1965,0,98118,350000
2807100155,3,1400,1,3,1948,0,98133,240000
1819800286,2,890,1,4,1919,0,98107,460000
2663000580,4,1820,2,3,1923,0,98102,825000
7749500970,3,1860,1,4,1976,0,98092,267500
3599600150,3,1220,1,4,1972,0,98001,201000
7853310720,3,2300,2,3,2008,0,98065,479500
4239410220,2,1520,2,4,1978,0,98092,210000
9136103027,2,1440,1,3,1915,0,98103,445000
3432501415,3,1170,1,3,1952,0,98155,265000
3432501415,3,1170,1,3,1952,0,98155,399000
1026069044,4,3200,2,4,1972,0,98077,785000
1152600220,5,4470,2.5,3,1984,0,98072,831500
9478500770,4,2570,2,3,2009,0,98042,360000
6388920410,3,2370,2,3,1990,0,98056,655000
3579800180,4,1800,1.5,4,1958,0,98034,449950
8860300220,5,2300,1,3,1975,0,98052,612000
1823069287,3,3240,2,3,2001,0,98059,575000
8854000410,3,2280,1,3,1995,0,98011,557000
3344500183,4,1870,1,5,1943,0,98056,375000
2891400410,3,1820,1,4,1969,0,98092,369000
7129800063,5,2390,1,4,1966,0,98118,330000
3179100220,4,2110,1,3,1941,0,98105,1.03E+06
1931300815,2,980,1,4,1910,0,98103,550000
6163900333,3,1250,1,4,1947,0,98155,338000
4389201075,4,3680,2,5,1946,1982,98004,1.90E+06
2122700120,3,2230,1,3,1966,0,98118,235000
2291401115,1,1230,1.5,4,1918,0,98133,349950
7229100040,5,2093,1.5,5,1963,0,98058,300000
3204800040,3,1660,1,5,1967,0,98056,431000
8092700220,5,1630,1,4,1975,0,98042,280000
7503800210,4,1677,2,3,2011,0,98023,295000
2781250150,4,2990,2,3,2003,0,98038,445000
2024089011,5,2150,1.5,3,1900,2000,98065,550000
2427910040,4,2890,2,3,2003,0,98024,515000
3123059107,3,3050,1,4,1987,0,98055,555000
7211400506,3,1410,2,3,2006,0,98146,265000
8129700085,4,2280,2,5,1921,0,98103,597000
3271301175,2,1260,1,4,1939,0,98199,661000
7203101970,3,1460,2,3,2008,0,98053,362764
1787600146,4,1600,1,3,1950,0,98125,427000
5255200220,3,2020,1,3,1965,0,98011,405000
937000330,3,1170,1,3,1960,0,98198,157000
937000330,3,1170,1,3,1960,0,98198,246500
6817800730,2,1280,1,3,1984,0,98074,386500
1898900040,4,2680,2,3,1999,0,98023,300000
9264901510,3,1770,1,3,1978,0,98023,240000
3343301490,5,4790,2,3,2005,0,98006,818500
1645000097,3,1300,1,4,1964,0,98022,249000
2923501020,4,2610,1,3,1977,0,98027,580000
4139900180,4,4500,1,3,1988,0,98006,2.34E+06
2621760360,4,2100,2,3,1997,0,98042,333000
5702380730,2,1340,1,3,1992,0,98022,230000
1604601855,3,970,1,3,1974,0,98118,360500
6777800150,3,2200,1,3,1962,0,98032,265000
1563103040,2,990,1,3,1941,0,98116,490000
7550800736,2,1180,1,2,1925,0,98107,600000
1138000410,3,980,1,3,1969,0,98034,307500
7555220150,4,2370,1,3,1976,0,98033,670000
3021059197,3,1910,1.5,4,1922,1967,98002,247200
2923500230,4,5270,2,3,1979,0,98027,2.60E+06
4039500610,3,1430,1,4,1961,0,98008,440000
3904910610,4,2490,2,3,1987,0,98029,700000
2489200230,4,2000,1.5,4,1917,0,98126,756100
2600100180,4,2600,1,3,1978,0,98006,555000
6909200355,5,2880,2,3,2001,0,98144,830000
7575500040,3,1010,1,4,1990,0,98022,180000
6192400180,5,3290,2,3,2004,0,98052,775000
5125400385,4,1530,1.5,4,1938,0,98002,220000
7811100230,4,2020,1,4,1967,0,98005,650000
6608500220,3,1340,1,4,1961,0,98033,410000
705730180,4,2180,2,3,2000,0,98038,339995
4039700870,5,2870,1,5,1966,0,98008,1.16E+06
238000201,3,2070,2,4,1929,0,98188,440000
4365700330,2,930,1,3,1923,2006,98106,275000
4249000230,3,2270,2,3,1988,0,98052,766000
1099750610,3,1630,1,4,1973,0,98023,231500
3123089010,3,2770,2,3,2004,0,98045,472000
9578050120,4,4010,2,4,1990,0,98052,1.33E+06
1423049029,4,1970,1,3,1955,0,98178,265000
1703900155,2,790,1,3,1948,0,98118,325000
1397300120,3,1740,1,5,1954,0,98133,364500
7304301085,2,1130,1,3,1947,0,98155,322500
603001020,3,1180,1,3,1929,0,98118,338900
5332200530,5,2350,2,3,1993,0,98112,910000
5332200530,5,2350,2,3,1993,0,98112,1.02E+06
4475800065,3,1850,1,5,1919,1934,98166,459950
4305500180,4,3220,1.5,3,2009,0,98059,584950
9269750220,3,2050,1,3,1987,0,98023,252000
6802210330,3,1430,1,3,1992,0,98022,270000
98020220,4,3210,2,3,2005,0,98075,750000
6837700175,3,3520,1,4,1960,0,98116,775000
1895450230,3,2260,2,3,2004,0,98023,325000
1853080180,5,3290,2,3,2012,0,98074,810000
3582750120,2,1640,2,4,1974,0,98028,409000
3319500385,4,1580,1,3,1947,0,98144,400000
2783100230,4,1940,2,5,1962,0,98133,530000
1238501098,3,1580,2,3,1987,0,98033,580000
8562900180,3,1750,1,4,1987,0,98074,491300
7140200450,4,1810,1,4,1980,0,98030,272000
220069106,3,1970,1,3,1985,0,98022,599950
3905040040,3,1770,2,3,1992,0,98029,464000
3797000330,3,1800,1,5,1905,0,98103,471001
6669150530,3,1500,1,3,1980,0,98031,230000
3298200620,3,940,1,4,1959,0,98008,358000
8024202170,3,2340,1,3,1929,0,98115,510000
1788900230,3,840,1,3,1960,0,98023,86500
1788900230,3,840,1,3,1960,0,98023,199950
3220200040,3,2940,3,4,1978,0,98109,1.71E+06
7645900355,3,3180,2,4,1918,0,98126,850000
458000065,4,2020,1.5,4,1928,0,98117,542000
123039604,2,820,1,3,1937,0,98106,102500
1223089077,3,4060,1,3,1995,0,98045,718000
4039800180,4,2660,1,4,1977,0,98008,625000
7304301005,3,1010,1,4,1947,0,98155,350000
7899800915,2,710,1,3,1918,0,98106,216000
164000271,3,980,1.5,3,1946,0,98133,340000
7010700976,3,1100,1.5,3,1908,0,98199,505000
6699300330,5,2840,2,3,2003,0,98001,372000
8732020770,4,2300,2,4,1978,0,98023,263850
1795800040,4,5370,2,4,1990,0,98198,1.35E+06
5104450720,4,2280,2,3,1987,0,98058,325000
2113200065,2,1010,1,3,1924,0,98106,289000
4027700799,3,1420,1,3,1987,0,98028,364000
3902310210,4,2100,1,5,1980,0,98033,610000
9283800230,4,3110,1,4,1958,1972,98010,531500
114100234,3,2160,2,3,1979,0,98028,402500
7625703065,2,820,1,4,1922,0,98136,375000
427000065,5,4340,1,5,1979,0,98118,537500
7844200040,3,2100,1,3,1962,0,98188,375000
9315300230,4,1250,1,4,1979,0,98198,293550
1774200230,6,3870,2,3,1976,0,98077,585000
2781250530,2,1360,2,3,2003,0,98038,225000
7796600085,4,1400,1.5,3,1957,0,98146,185000
3205400150,3,1450,1,3,1968,0,98034,402000
2207200455,5,1880,1,3,1963,0,98007,585000
9523100458,2,1380,3,3,2006,0,98103,549000
5035300325,3,2910,1.5,4,1923,0,98199,1.81E+06
3840700593,3,1380,1,3,1967,0,98034,345000
1683800120,3,3100,1,4,1963,0,98198,302500
2722059183,4,1400,1,4,1964,0,98042,218500
4083305870,2,1650,1.5,5,1916,0,98103,705000
8651400730,3,840,1,5,1969,0,98042,191000
7302000120,3,2550,2,3,2001,0,98053,695000
797000258,2,2820,2,3,1947,0,98168,350000
9100000040,3,1710,1,4,1979,0,98136,480000
